date,tokyo_temp_mean,tokyo_temp_max,tokyo_temp_min,tokyo_hum,tokyo_press,tokyo_precip,tokyo_sun,kofu_temp_mean,kofu_temp_max,kofu_temp_min,kofu_hum,kofu_press,kofu_precip,kofu_sun
2017-10-31,12.65,16.3,9.6,57.75,1021.7374999999998,0.0,0.0,10.1,16.5,3.8,60.875,1022.8375,0.0,0.0
2017-11-01,13.079166666666666,17.7,9.8,68.54166666666667,1021.4375,0.0,0.0,12.5875,20.3,6.1,71.70833333333333,1021.9125,0.0,0.0
2017-11-02,15.295833333333334,20.3,9.7,70.875,1019.2333333333332,0.0,0.0,13.783333333333331,21.3,8.4,65.33333333333333,1019.2708333333334,0.0,0.0
2017-11-03,16.212500000000002,21.2,12.2,79.625,1014.6624999999999,5.5,0.0,14.049999999999999,21.9,7.7,64.33333333333333,1015.3541666666666,0.0,0.0
2017-11-04,16.05,21.5,11.9,74.08333333333333,1013.8083333333334,0.5,0.0,14.0,21.9,9.0,59.0,1014.0916666666667,0.0,0.0
2017-11-05,13.262500000000003,17.3,10.5,56.208333333333336,1025.45,0.0,0.0,11.049999999999999,17.1,4.4,56.5,1025.8541666666667,0.0,0.0
2017-11-06,13.570833333333335,19.5,8.2,67.375,1025.1375,0.0,0.0,12.120833333333332,19.0,6.2,66.20833333333333,1026.1666666666667,0.0,0.0
2017-11-07,15.475,21.1,9.6,73.0,1021.9791666666666,0.0,0.0,12.745833333333332,20.4,6.4,67.0,1023.5791666666668,0.0,0.0
2017-11-08,14.637500000000001,18.0,11.5,80.08333333333333,1014.1291666666666,0.0,0.0,12.570833333333333,15.1,9.8,75.45833333333333,1016.2833333333334,0.0,0.0
2017-11-09,14.35,18.3,10.7,52.958333333333336,1015.9666666666667,0.0,0.0,12.483333333333334,19.4,7.4,55.791666666666664,1016.4791666666666,0.0,0.0
2017-11-10,12.920833333333334,17.1,9.3,62.708333333333336,1019.4375,0.0,0.0,10.725,18.5,5.8,62.708333333333336,1019.8458333333333,0.0,0.0
2017-11-11,16.420833333333334,20.0,11.6,53.125,1006.0708333333333,0.0,0.0,12.445833333333335,20.7,7.1,52.25,1007.1583333333334,1.5,0.0
2017-11-12,12.016666666666666,15.4,9.2,48.708333333333336,1017.4916666666667,0.0,0.0,9.8375,14.7,3.5,50.916666666666664,1018.1458333333334,0.0,0.0
2017-11-13,11.75,16.0,7.9,69.125,1020.7374999999998,7.0,0.0,10.6875,18.0,4.4,63.041666666666664,1020.5583333333333,0.0,0.0
2017-11-14,11.862500000000002,14.8,10.4,91.25,1013.2083333333334,4.0,0.0,9.9375,12.6,6.4,82.58333333333333,1014.6,0.5,0.0
2017-11-15,12.8375,16.6,10.2,85.58333333333333,1011.0833333333334,0.0,0.0,10.799999999999999,17.2,6.1,70.79166666666667,1011.7624999999999,0.0,0.0
2017-11-16,11.612500000000002,15.7,8.5,58.083333333333336,1014.6083333333332,0.0,0.0,8.862499999999999,15.8,3.3,50.583333333333336,1014.7374999999998,0.0,0.0
2017-11-17,9.908333333333333,13.0,6.2,62.958333333333336,1020.6333333333332,0.0,0.0,7.733333333333334,13.6,1.6,56.541666666666664,1020.4708333333333,0.0,0.0
2017-11-18,10.7125,14.9,8.3,74.41666666666667,1007.7083333333334,0.5,0.0,7.2375,8.8,5.8,70.16666666666667,1009.8625000000001,0.0,0.0
2017-11-19,8.570833333333335,11.5,5.1,49.666666666666664,1011.9041666666667,0.0,0.0,8.145833333333334,13.1,3.1,34.458333333333336,1011.9541666666668,0.0,0.0
2017-11-20,6.425,9.9,4.0,59.041666666666664,1017.7666666666668,0.0,0.0,4.7124999999999995,9.7,0.4,57.5,1018.2541666666667,0.0,0.0
2017-11-21,7.904166666666666,11.5,4.4,48.708333333333336,1023.9916666666667,0.0,0.0,7.2875000000000005,12.3,2.0,37.0,1023.65,0.0,0.0
2017-11-22,7.1125,10.9,3.6,68.95833333333333,1021.9458333333333,2.0,0.0,5.2,8.9,0.9,66.33333333333333,1022.625,2.0,0.0
2017-11-23,9.379166666666666,13.4,6.2,81.625,1006.3458333333333,27.0,0.0,9.895833333333334,17.2,6.3,58.708333333333336,1007.1083333333332,14.5,0.0
2017-11-24,9.420833333333333,13.8,5.1,54.583333333333336,1014.875,0.0,0.0,6.216666666666666,13.4,1.3,46.25,1015.9958333333334,0.0,0.0
2017-11-25,9.075000000000001,14.0,3.8,58.958333333333336,1023.0875000000001,0.0,0.0,5.7625,14.3,-0.4,53.75,1024.175,0.0,0.0
2017-11-26,11.566666666666668,17.9,3.8,58.541666666666664,1021.1333333333332,0.0,0.0,6.2375,12.4,-0.3,60.166666666666664,1023.5750000000002,0.0,0.0
2017-11-27,11.383333333333333,14.1,8.2,65.83333333333333,1026.6374999999998,0.0,0.0,9.091666666666667,14.5,2.8,63.125,1025.8374999999999,0.0,0.0
2017-11-28,11.637500000000001,14.4,10.0,76.33333333333333,1025.2583333333332,0.0,0.0,7.675,15.3,1.9,71.08333333333333,1026.2666666666667,0.0,0.0
2017-11-29,12.658333333333333,18.1,7.6,75.08333333333333,1016.2708333333334,0.0,0.0,8.533333333333333,14.8,2.4,70.75,1017.9083333333333,0.0,0.0
2017-11-30,11.016666666666666,13.6,7.9,80.16666666666667,1014.7708333333334,0.5,0.0,11.433333333333332,14.4,8.8,65.625,1013.6166666666664,0.0,0.0
2017-12-01,8.491666666666667,9.7,7.3,84.86363636363636,1017.25,0.0,0.0,9.5375,15.3,4.9,58.583333333333336,1015.625,0.0,0.0
2017-12-02,7.566666666666666,10.5,4.6,66.5,1025.1875,0.0,0.0,6.795833333333334,12.2,0.9,55.791666666666664,1024.3875,0.0,0.0
2017-12-03,8.233333333333334,12.2,5.4,64.0,1022.0666666666666,0.0,0.0,6.416666666666667,13.1,1.9,65.91666666666667,1022.5333333333333,0.0,0.0
2017-12-04,8.75,11.9,5.2,68.33333333333333,1013.4625,0.0,0.0,5.470833333333334,9.3,0.6,63.791666666666664,1014.9583333333334,0.0,0.0
2017-12-05,9.208333333333334,13.8,4.6,59.833333333333336,1005.4416666666666,0.0,0.0,5.525000000000001,13.6,0.7,53.375,1007.3083333333333,0.0,0.0
2017-12-06,6.945833333333333,10.2,3.5,55.625,1016.4958333333334,0.0,0.0,3.8666666666666667,11.5,-1.6,49.666666666666664,1016.7708333333334,0.0,0.0
2017-12-07,6.433333333333333,11.1,3.0,65.25,1018.7208333333334,0.0,0.0,3.4416666666666664,10.4,-2.2,57.375,1019.5083333333333,0.0,0.0
2017-12-08,5.695833333333333,9.1,2.8,79.95833333333333,1009.2666666666668,4.5,0.0,3.1791666666666667,6.7,-1.4,60.5,1010.6,0.0,0.0
2017-12-09,5.883333333333334,10.1,1.6,55.041666666666664,1014.7875,0.0,0.0,3.2833333333333337,9.6,-1.7,47.875,1015.5458333333332,0.0,0.0
2017-12-10,6.8875,12.9,1.7,60.375,1015.3624999999998,0.0,0.0,3.7375000000000003,10.4,-2.6,54.125,1016.7458333333334,0.0,0.0
2017-12-11,9.866666666666667,15.9,5.3,54.541666666666664,1004.5041666666666,0.0,0.0,6.791666666666667,14.8,0.8,47.541666666666664,1006.6416666666668,0.0,0.0
2017-12-12,6.8125,10.0,4.2,34.166666666666664,1010.7083333333334,0.0,0.0,4.75,8.3,-0.5,26.166666666666668,1011.1833333333334,0.0,0.0
2017-12-13,5.929166666666667,9.5,3.0,39.083333333333336,1014.7083333333334,0.0,0.0,3.1749999999999994,9.7,-3.1,36.375,1015.0500000000001,0.0,0.0
2017-12-14,5.699999999999999,9.5,2.1,40.958333333333336,1021.625,0.0,0.0,4.875,9.8,0.8,25.166666666666668,1022.0166666666668,0.0,0.0
2017-12-15,5.3500000000000005,8.0,3.2,54.791666666666664,1023.2375000000001,0.0,0.0,3.4375,9.5,-0.8,48.125,1023.6750000000001,0.0,0.0
2017-12-16,7.704166666666667,12.8,2.3,60.0,1011.7583333333333,0.0,0.0,4.6375,11.0,-0.2,58.958333333333336,1013.0416666666666,0.0,0.0
2017-12-17,6.1000000000000005,8.8,3.5,41.5,1015.1041666666666,0.0,0.0,5.004166666666667,7.9,1.4,28.125,1015.0833333333334,0.0,0.0
2017-12-18,4.408333333333333,8.9,0.5,55.666666666666664,1022.6916666666667,0.0,0.0,1.6958333333333335,7.8,-3.7,46.708333333333336,1023.3625000000001,0.0,0.0
2017-12-19,6.479166666666667,12.4,0.3,51.583333333333336,1018.6291666666666,0.0,0.0,2.9708333333333337,12.1,-4.1,45.875,1019.9583333333334,0.0,0.0
2017-12-20,5.683333333333333,9.3,3.1,52.0,1025.3958333333333,0.0,0.0,2.0875,9.3,-3.4,49.041666666666664,1026.1166666666668,0.0,0.0
2017-12-21,5.320833333333334,9.4,1.0,62.666666666666664,1025.7,0.0,0.0,1.8125,9.6,-3.8,57.083333333333336,1026.4916666666668,0.0,0.0
2017-12-22,5.441666666666666,10.6,1.9,67.70833333333333,1024.7916666666667,0.0,0.0,1.9666666666666668,9.3,-4.2,56.75,1026.1958333333334,0.0,0.0
2017-12-23,7.0625,13.2,1.2,60.708333333333336,1021.1041666666669,0.0,0.0,3.0625,12.0,-3.5,56.875,1022.5958333333332,0.0,0.0
2017-12-24,7.375,10.5,4.5,67.83333333333333,1017.9291666666667,0.0,0.0,4.745833333333334,11.2,-1.6,59.958333333333336,1018.7666666666668,1.0,0.0
2017-12-25,9.387500000000001,14.9,5.4,59.65217391304348,1003.0416666666666,10.5,0.0,9.079166666666666,13.9,3.4,42.833333333333336,1003.3708333333334,15.0,0.0
2017-12-26,7.470833333333334,12.3,3.7,45.5,1007.0916666666668,0.0,0.0,4.533333333333333,10.9,-1.1,43.291666666666664,1008.1458333333334,0.0,0.0
2017-12-27,4.4750000000000005,8.6,1.5,43.791666666666664,1009.1625,0.0,0.0,4.425,6.3,0.9,20.875,1008.8458333333334,0.0,0.0
2017-12-28,4.770833333333333,9.6,1.5,39.166666666666664,1017.0083333333332,0.0,0.0,3.0833333333333335,8.9,-1.3,31.25,1016.9833333333332,0.0,0.0
2017-12-29,6.1375,10.0,3.3,39.0,1015.4791666666666,0.0,0.0,2.1791666666666667,9.5,-4.0,41.75,1016.3291666666668,0.0,0.0
2017-12-30,6.166666666666667,10.7,1.4,43.958333333333336,1019.7833333333333,0.0,0.0,4.6625000000000005,10.1,0.0,32.0,1019.8083333333334,0.0,0.0
2017-12-31,3.8333333333333335,5.3,2.3,67.75,1018.6916666666666,0.0,0.0,3.7541666666666664,8.1,-0.4,52.291666666666664,1018.3333333333334,0.0,0.0
2018-01-01,6.158333333333334,12.4,0.6,55.166666666666664,1012.6916666666666,0.0,0.0,5.254166666666666,11.6,-0.7,45.25,1013.4499999999999,0.0,0.0
2018-01-02,6.104166666666665,10.1,1.3,42.25,1014.2125,0.0,0.0,4.8625,10.9,0.2,33.666666666666664,1014.6166666666667,0.0,0.0
2018-01-03,4.916666666666667,7.9,2.9,42.541666666666664,1013.2916666666666,0.0,0.0,4.225,7.0,0.3,25.041666666666668,1014.2208333333333,0.0,0.0
2018-01-04,4.654166666666666,9.1,0.5,41.166666666666664,1018.0124999999999,0.0,0.0,1.3416666666666668,8.4,-3.9,38.333333333333336,1019.0041666666666,0.0,0.0
2018-01-05,3.6875,5.6,0.9,59.666666666666664,1015.3291666666668,0.0,0.0,0.4875,4.1,-2.9,49.083333333333336,1015.8874999999999,0.0,0.0
2018-01-06,4.645833333333333,9.9,-1.3,56.875,1011.3916666666668,0.0,0.0,1.5541666666666665,8.7,-5.8,48.916666666666664,1012.6291666666666,0.0,0.0
2018-01-07,6.266666666666666,11.2,2.0,40.625,1019.7458333333334,0.0,0.0,4.095833333333333,9.4,-2.4,35.458333333333336,1020.4166666666666,0.0,0.0
2018-01-08,5.466666666666666,8.9,3.5,71.16666666666667,1014.775,8.0,0.0,2.875,6.7,-0.6,69.91666666666667,1016.1583333333333,19.5,0.0
2018-01-09,8.5,15.7,3.6,65.26315789473684,996.3291666666668,1.5,0.0,5.891666666666667,12.9,3.1,60.208333333333336,998.9416666666666,3.5,0.0
2018-01-10,7.483333333333333,10.8,3.8,41.25,1006.8583333333332,0.0,0.0,3.5833333333333335,10.2,-2.4,43.541666666666664,1007.9458333333333,0.0,0.0
2018-01-11,5.25,10.0,0.8,37.916666666666664,1011.9208333333332,0.0,0.0,1.2666666666666666,6.3,-3.2,38.166666666666664,1013.5124999999999,0.0,0.0
2018-01-12,2.65,6.6,-0.7,36.333333333333336,1019.4375,0.0,0.0,-0.9375,5.2,-6.7,42.375,1020.4791666666666,0.0,0.0
2018-01-13,2.654166666666667,6.7,-0.5,50.916666666666664,1022.3416666666667,0.0,0.0,0.0625,5.8,-6.1,45.458333333333336,1023.375,0.0,0.0
2018-01-14,4.083333333333333,7.7,1.0,42.958333333333336,1028.3166666666666,0.0,0.0,1.7583333333333335,8.0,-3.3,39.041666666666664,1028.8708333333332,0.0,0.0
2018-01-15,4.204166666666667,11.8,-0.3,53.25,1023.3833333333333,0.0,0.0,0.5208333333333333,8.7,-5.8,55.208333333333336,1025.8166666666668,0.0,0.0
2018-01-16,7.141666666666666,13.5,1.9,55.958333333333336,1019.5375,0.0,0.0,3.741666666666667,12.6,-3.1,56.458333333333336,1020.7208333333334,0.0,0.0
2018-01-17,6.900000000000001,8.9,4.8,81.0,1012.9166666666666,15.0,0.0,3.9583333333333335,5.7,0.6,80.29166666666667,1014.125,12.0,0.0
2018-01-18,8.2875,13.4,3.2,86.25,1012.9625000000001,0.0,0.0,8.654166666666667,14.8,3.1,61.041666666666664,1012.9291666666667,0.0,0.0
2018-01-19,8.395833333333334,10.5,6.6,53.708333333333336,1018.475,0.0,0.0,5.895833333333333,10.1,1.1,57.916666666666664,1018.1500000000001,0.0,0.0
2018-01-20,6.258333333333333,9.1,4.4,69.95833333333333,1017.5375,0.0,0.0,5.675,11.2,1.6,65.375,1016.7125,0.0,0.0
2018-01-21,6.95,11.7,3.0,60.375,1016.4208333333332,0.0,0.0,4.6875,11.3,-1.0,61.75,1016.8666666666668,0.0,0.0
2018-01-22,1.7416666666666665,4.6,-0.5,82.66666666666667,1016.2166666666667,24.0,23.0,1.4041666666666668,4.2,0.2,76.54166666666667,1016.0708333333333,8.5,5.0
2018-01-23,3.6625,9.5,-0.5,69.4,1005.6458333333334,0.0,0.0,1.3041666666666665,4.8,-0.5,70.04166666666667,1007.2625000000002,0.0,0.0
2018-01-24,2.1999999999999997,6.7,-1.5,46.083333333333336,1006.2333333333335,0.0,0.0,-0.9,3.6,-4.9,40.041666666666664,1007.3208333333332,0.0,0.0
2018-01-25,-0.041666666666666685,3.5,-3.6,39.083333333333336,1010.1291666666666,0.0,0.0,-1.0208333333333333,4.0,-4.9,23.458333333333332,1009.9249999999998,0.0,0.0
2018-01-26,0.525,4.5,-2.6,38.541666666666664,1007.6541666666667,0.0,0.0,-1.4875,4.6,-7.4,32.541666666666664,1007.9666666666666,0.0,0.0
2018-01-27,2.5875,6.5,-1.5,32.916666666666664,1015.2375000000001,0.0,0.0,0.4416666666666667,7.0,-5.3,28.458333333333332,1016.1125000000001,0.0,0.0
2018-01-28,1.6500000000000001,4.8,-0.6,51.625,1015.7041666666668,0.0,0.0,-0.2416666666666666,5.9,-6.2,49.166666666666664,1016.4666666666666,0.0,0.0
2018-01-29,3.7416666666666667,9.2,-1.8,66.45833333333333,1006.8875000000002,0.0,0.0,3.195833333333333,10.6,-3.8,48.083333333333336,1006.7541666666666,0.0,0.0
2018-01-30,3.2708333333333335,5.9,1.1,51.916666666666664,1015.3874999999999,0.0,0.0,2.8874999999999997,7.4,-0.6,34.125,1015.1541666666667,0.0,0.0
2018-01-31,3.9458333333333333,8.6,-0.9,52.541666666666664,1021.5125000000002,0.0,0.0,1.9416666666666667,8.1,-4.4,44.291666666666664,1021.8333333333334,0.0,0.0
2018-02-01,3.045833333333333,5.7,0.7,78.91666666666667,1024.825,9.0,0.0,1.6375,5.0,-0.5,70.58333333333333,1024.5791666666667,2.5,0.0
2018-02-02,1.8916666666666666,3.3,0.6,94.16666666666667,1024.5083333333334,6.0,1.0,2.2624999999999997,4.6,0.3,81.04166666666667,1023.5791666666668,5.0,5.0
2018-02-03,4.5125,7.0,1.9,76.04166666666667,1015.7291666666666,0.0,0.0,4.3374999999999995,9.2,-0.5,67.79166666666667,1014.9708333333333,0.0,0.0
2018-02-04,5.3625,9.4,2.5,53.5,1009.4583333333334,0.0,0.0,3.4250000000000003,8.7,-1.0,41.25,1010.1541666666666,0.0,0.0
2018-02-05,4.254166666666666,7.7,1.1,48.0,1010.3583333333332,0.0,0.0,1.2083333333333333,7.1,-4.5,39.916666666666664,1011.4958333333334,0.0,0.0
2018-02-06,3.266666666666666,7.0,-1.2,43.791666666666664,1010.9583333333334,0.0,0.0,-0.08750000000000001,5.3,-5.3,37.083333333333336,1012.375,0.0,0.0
2018-02-07,3.4166666666666665,8.3,-1.7,33.666666666666664,1013.4583333333334,0.0,0.0,-0.06666666666666667,6.9,-6.8,39.375,1015.0166666666668,0.0,0.0
2018-02-08,3.6041666666666665,8.0,0.1,43.291666666666664,1019.6375000000002,0.0,0.0,0.016666666666666607,6.5,-5.5,38.416666666666664,1020.7708333333334,0.0,0.0
2018-02-09,4.204166666666667,9.0,-0.8,49.791666666666664,1024.9208333333333,0.0,0.0,0.04999999999999999,8.0,-6.9,42.75,1026.0916666666667,0.0,0.0
2018-02-10,6.949999999999999,11.7,0.5,59.375,1018.2333333333332,1.5,0.0,3.5583333333333336,10.4,-3.1,53.833333333333336,1019.5583333333334,3.5,0.0
2018-02-11,8.541666666666666,13.5,4.3,54.5,1004.2458333333334,0.0,0.0,5.083333333333333,13.4,1.7,54.958333333333336,1005.6833333333334,0.0,0.0
2018-02-12,4.408333333333334,9.0,-0.3,34.458333333333336,1009.7958333333332,0.0,0.0,1.6291666666666667,6.4,-2.1,31.0,1010.6208333333334,0.0,0.0
2018-02-13,3.9,8.7,-0.6,38.208333333333336,1013.8583333333332,0.0,0.0,0.7583333333333333,7.6,-5.2,39.125,1014.9041666666667,0.0,0.0
2018-02-14,5.991666666666667,10.6,0.0,44.041666666666664,1016.9416666666666,0.0,0.0,3.283333333333333,10.3,-5.2,39.708333333333336,1017.9666666666667,0.0,0.0
2018-02-15,9.5625,14.5,6.4,51.0,1011.4250000000001,0.0,0.0,9.770833333333334,16.7,3.5,30.041666666666668,1010.9583333333334,0.0,0.0
2018-02-16,6.324999999999999,9.0,4.0,52.125,1014.1375000000002,0.0,0.0,5.708333333333333,10.7,0.3,48.833333333333336,1013.0625,0.0,0.0
2018-02-17,5.804166666666667,10.6,0.7,54.0,1006.6208333333334,0.0,0.0,4.366666666666667,11.6,0.3,43.166666666666664,1006.8333333333334,0.0,0.0
2018-02-18,3.5208333333333335,8.7,-1.3,33.458333333333336,1018.7833333333333,0.0,0.0,2.470833333333333,8.2,-1.8,24.333333333333332,1018.2666666666668,0.0,0.0
2018-02-19,5.729166666666667,9.4,1.7,45.416666666666664,1019.2416666666668,0.0,0.0,2.7708333333333335,9.1,-3.0,47.5,1019.4541666666668,0.0,0.0
2018-02-20,7.537499999999999,11.9,3.4,53.041666666666664,1014.9416666666666,0.0,0.0,5.608333333333333,13.8,-1.0,48.916666666666664,1014.4,0.0,0.0
2018-02-21,5.858333333333334,7.9,3.8,52.25,1015.7958333333332,0.0,0.0,5.004166666666667,9.1,1.6,38.291666666666664,1014.9,0.0,0.0
2018-02-22,2.65,5.3,1.7,90.95833333333333,1021.0833333333334,2.0,0.0,3.9958333333333336,7.6,0.9,50.958333333333336,1019.25,0.0,0.0
2018-02-23,3.6750000000000003,7.4,1.9,89.75,1020.5375,0.5,0.0,5.183333333333334,12.0,-1.6,41.583333333333336,1019.2624999999999,0.0,0.0
2018-02-24,7.354166666666667,14.3,1.0,54.583333333333336,1022.0416666666666,0.0,0.0,6.058333333333333,14.2,-1.6,30.916666666666668,1022.0708333333333,0.0,0.0
2018-02-25,5.575,7.5,3.1,57.291666666666664,1024.8416666666667,0.0,0.0,5.933333333333333,10.1,1.7,42.0,1023.1291666666666,0.0,0.0
2018-02-26,6.029166666666666,9.8,4.3,62.291666666666664,1022.1833333333334,0.0,0.0,6.491666666666667,12.6,1.8,54.791666666666664,1020.1291666666666,0.0,0.0
2018-02-27,7.741666666666667,12.3,4.1,62.833333333333336,1022.1875,0.0,0.0,7.125,12.7,2.8,49.75,1021.5,0.0,0.0
2018-02-28,9.066666666666666,14.3,3.7,63.5,1020.1749999999998,1.0,0.0,7.445833333333334,14.1,-0.2,47.125,1019.8125,0.0,0.0
2018-03-01,12.408333333333331,19.6,6.9,63.476190476190474,993.6791666666668,48.0,0.0,9.354166666666666,17.3,4.0,54.25,995.2666666666668,33.0,0.0
2018-03-02,9.3625,13.8,5.6,33.541666666666664,1007.4708333333334,0.0,0.0,9.383333333333333,14.9,3.3,16.833333333333332,1007.0958333333334,0.0,0.0
2018-03-03,9.666666666666666,15.9,3.5,50.166666666666664,1017.775,0.0,0.0,8.095833333333333,17.1,-0.2,40.375,1017.6208333333334,0.0,0.0
2018-03-04,13.85,20.9,6.2,62.541666666666664,1018.1166666666668,0.0,0.0,10.9375,20.0,2.6,59.833333333333336,1019.8958333333334,0.0,0.0
2018-03-05,15.608333333333334,19.7,9.8,87.0,1009.5666666666666,15.5,0.0,11.054166666666667,14.2,7.9,79.41666666666667,1009.9541666666668,16.5,0.0
2018-03-06,8.275,11.7,4.6,66.41666666666667,1022.0458333333332,3.0,0.0,9.258333333333335,15.3,4.8,43.791666666666664,1020.0375,0.0,0.0
2018-03-07,5.241666666666667,7.3,3.1,56.125,1034.2083333333333,0.0,0.0,6.391666666666667,11.1,3.9,44.25,1031.6499999999999,0.0,0.0
2018-03-08,5.8625,9.6,3.8,92.35,1022.875,26.0,0.0,4.95,5.8,3.8,82.33333333333333,1023.0416666666665,62.0,0.0
2018-03-09,11.591666666666669,17.4,6.5,85.4,1006.6666666666666,58.0,0.0,7.5874999999999995,11.4,3.9,78.04166666666667,1007.3291666666668,30.0,0.0
2018-03-10,7.325,10.8,4.5,67.125,1017.8874999999998,1.5,0.0,7.05,13.1,3.4,57.0,1017.4375,0.0,0.0
2018-03-11,9.15,14.2,5.6,63.625,1019.2458333333334,0.0,0.0,9.883333333333333,15.6,5.4,40.333333333333336,1017.9916666666667,0.0,0.0
2018-03-12,9.904166666666667,15.1,5.7,49.708333333333336,1021.1458333333334,0.0,0.0,8.495833333333334,16.3,1.9,41.25,1020.8791666666666,0.0,0.0
2018-03-13,11.558333333333332,17.0,5.7,61.0,1021.5875,0.0,0.0,9.6875,18.7,1.8,60.5,1022.1375000000002,0.0,0.0
2018-03-14,14.291666666666666,21.0,7.7,64.25,1019.8624999999998,0.0,0.0,12.533333333333333,22.8,3.6,56.916666666666664,1020.9791666666666,0.0,0.0
2018-03-15,15.908333333333331,21.0,9.3,64.95833333333333,1016.8083333333334,0.0,0.0,13.674999999999999,21.4,6.4,57.041666666666664,1017.85,0.0,0.0
2018-03-16,13.15,17.3,5.7,78.83333333333333,1012.5833333333334,4.0,0.0,11.300000000000002,18.1,6.0,56.75,1012.35,0.0,0.0
2018-03-17,7.387499999999999,12.1,3.5,52.041666666666664,1026.2833333333333,0.0,0.0,7.2625,13.7,1.5,41.791666666666664,1024.7208333333333,0.0,0.0
2018-03-18,11.262499999999998,15.4,5.9,60.0,1024.3125,0.0,0.0,11.208333333333334,18.1,5.0,51.833333333333336,1024.0208333333333,0.0,0.0
2018-03-19,12.979166666666666,17.6,8.9,70.16666666666667,1016.1958333333333,0.5,0.0,10.516666666666667,13.5,5.9,69.375,1017.25,0.0,0.0
2018-03-20,8.370833333333334,10.5,6.5,85.29166666666667,1019.0458333333332,10.0,0.0,9.6625,12.0,7.3,75.625,1016.7416666666667,5.5,0.0
2018-03-21,3.766666666666667,6.3,1.9,88.29166666666667,1018.4249999999998,31.0,0.0,3.1958333333333333,6.9,0.7,82.08333333333333,1018.0375,20.5,0.0
2018-03-22,9.450000000000001,13.9,4.3,88.125,998.1666666666666,20.0,0.0,6.445833333333333,12.0,1.5,78.25,999.9291666666667,18.0,0.0
2018-03-23,11.879166666666665,17.2,7.9,62.083333333333336,1011.75,2.5,0.0,11.1625,18.1,7.0,52.666666666666664,1011.1166666666667,1.5,0.0
2018-03-24,11.345833333333331,16.1,7.3,75.83333333333333,1018.6208333333334,0.0,0.0,10.470833333333333,16.0,6.2,61.0,1018.1833333333333,0.0,0.0
2018-03-25,12.991666666666667,18.4,6.7,61.5,1020.0416666666666,0.0,0.0,11.391666666666666,19.7,3.4,47.416666666666664,1020.0416666666666,0.0,0.0
2018-03-26,14.112499999999997,20.9,8.6,62.333333333333336,1019.4875000000001,0.0,0.0,12.5875,22.0,4.3,53.416666666666664,1020.0416666666666,0.0,0.0
2018-03-27,15.670833333333334,21.0,10.8,64.79166666666667,1018.3458333333333,0.0,0.0,14.058333333333332,22.8,6.9,57.625,1018.525,0.0,0.0
2018-03-28,17.162499999999998,22.5,11.6,64.91666666666667,1016.3250000000002,0.0,0.0,15.554166666666667,25.0,8.4,54.958333333333336,1016.6708333333332,0.0,0.0
2018-03-29,18.083333333333332,23.8,12.5,59.916666666666664,1014.1708333333332,0.0,0.0,16.775000000000002,25.6,8.5,48.875,1014.3708333333334,0.0,0.0
2018-03-30,13.779166666666667,17.4,10.6,35.916666666666664,1021.025,0.0,0.0,13.766666666666666,20.2,9.2,33.791666666666664,1019.3291666666668,0.0,0.0
2018-03-31,13.441666666666665,17.4,8.7,51.458333333333336,1022.7666666666668,0.0,0.0,12.983333333333334,19.5,8.5,46.375,1021.9541666666668,0.0,0.0
2018-04-01,16.037499999999998,21.4,10.0,64.95833333333333,1017.2958333333332,0.0,0.0,15.133333333333333,22.3,9.3,58.041666666666664,1017.3958333333334,0.0,0.0
2018-04-02,17.908333333333335,24.1,12.5,69.625,1016.7541666666667,0.0,0.0,17.083333333333332,25.5,9.6,53.708333333333336,1016.1,0.0,0.0
2018-04-03,17.920833333333334,22.5,14.4,74.625,1017.2416666666667,0.0,0.0,17.491666666666667,25.1,11.4,59.166666666666664,1016.7916666666666,0.0,0.0
2018-04-04,20.125,25.8,14.8,67.91666666666667,1011.9625,0.0,0.0,19.529166666666665,28.2,12.3,48.416666666666664,1012.1291666666666,0.0,0.0
2018-04-05,13.275,14.5,11.7,70.79166666666667,1019.4041666666666,0.0,0.0,13.858333333333333,16.8,10.5,57.125,1017.525,0.0,0.0
2018-04-06,18.0625,22.1,11.7,82.20833333333333,1007.0333333333333,1.0,0.0,17.945833333333333,24.0,12.9,61.625,1006.2333333333335,1.0,0.0
2018-04-07,16.241666666666664,20.6,10.4,61.625,998.4666666666667,0.0,0.0,15.745833333333332,22.1,8.5,49.375,997.9166666666666,0.5,0.0
2018-04-08,11.941666666666668,15.9,7.7,43.208333333333336,1011.4291666666667,0.0,0.0,9.520833333333334,14.9,4.3,29.416666666666668,1012.1999999999999,0.0,0.0
2018-04-09,13.716666666666667,19.7,6.0,41.958333333333336,1015.1708333333332,0.0,0.0,10.2125,17.0,2.7,33.833333333333336,1016.2333333333332,0.0,0.0
2018-04-10,13.575000000000001,18.4,8.9,51.708333333333336,1021.6166666666668,0.0,0.0,12.366666666666665,20.4,4.5,36.791666666666664,1020.8041666666667,0.0,0.0
2018-04-11,17.587500000000002,21.6,13.1,64.79166666666667,1012.3916666666668,0.0,0.0,14.266666666666666,20.9,7.8,58.208333333333336,1012.8958333333334,0.0,0.0
2018-04-12,19.120833333333334,25.2,14.3,58.333333333333336,1009.1999999999999,0.0,0.0,18.583333333333332,25.9,13.8,43.958333333333336,1009.0041666666666,0.0,0.0
